ano,uf,municipio,populacao
2024,PR,ITAGUAJÉ,4532.0
2024,PR,ITAIPULÂNDIA,11984.0
2024,PR,ITAMBARACÁ,5874.0
2024,PR,ITAMBÉ,6215.0
2024,PR,ITAPEJARA D'OESTE,12766.0
2024,PR,ITAPERUÇU,32890.0
2024,PR,ITAÚNA DO SUL,3620.0
2024,PR,IVAÍ,13473.0
2024,PR,IVAIPORÃ,33529.0
2024,PR,IVATÉ,6833.0
2024,PR,IVATUBA,2705.0
2024,PR,JABOTI,5576.0
2024,PR,JACAREZINHO,41400.0
2024,PR,JAGUAPITÃ,15719.0
2024,PR,JAGUARIAÍVA,36231.0
2024,PR,JANDAIA DO SUL,21851.0
2024,PR,JANIÓPOLIS,5835.0
2024,PR,JAPIRA,5060.0
2024,PR,JAPURÁ,9354.0
2024,PR,JARDIM ALEGRE,12130.0
2024,PR,JARDIM OLINDA,1353.0
2024,PR,JATAIZINHO,11971.0
2024,PR,JESUÍTAS,10860.0
2024,PR,JOAQUIM TÁVORA,12280.0
2024,PR,JUNDIAÍ DO SUL,3366.0
2024,PR,JURANDA,7898.0
2024,PR,JUSSARA,6795.0
2024,PR,KALORÉ,4657.0
2024,PR,LAPA,45857.0
2024,PR,LARANJAL,5575.0
2024,PR,LARANJEIRAS DO SUL,33103.0
2024,PR,LEÓPOLIS,3751.0
2024,PR,LIDIANÓPOLIS,3989.0
2024,PR,LINDOESTE,5226.0
2024,PR,LOANDA,23813.0
2024,PR,LOBATO,4693.0
2024,PR,LONDRINA,577318.0
2024,PR,LUIZIANA,6696.0
2024,PR,LUNARDELLI,4902.0
2024,PR,LUPIONÓPOLIS,4911.0
2024,PR,MALLET,13655.0
2024,PR,MAMBORÊ,13572.0
2024,PR,MANDAGUAÇU,33752.0
2024,PR,MANDAGUARI,38050.0
2024,PR,MANDIRITUBA,28761.0
2024,PR,MANFRINÓPOLIS,2761.0
2024,PR,MANGUEIRINHA,16764.0
2024,PR,MANOEL RIBAS,14576.0
2024,PR,MARECHAL CÂNDIDO RONDON,58140.0
2024,PR,MARIA HELENA,5935.0
2024,PR,MARIALVA,44098.0
2024,PR,MARILÂNDIA DO SUL,8774.0
2024,PR,MARILENA,7409.0
2024,PR,MARILUZ,9934.0
2024,PR,MARINGÁ,425983.0
2024,PR,MARIÓPOLIS,6475.0
2024,PR,MARIPÁ,6767.0
2024,PR,MARMELEIRO,16386.0
2024,PR,MARQUINHO,4521.0
2024,PR,MARUMBI,4778.0
2024,PR,MATELÂNDIA,19022.0
2024,PR,MATINHOS,41416.0
2024,PR,MATO RICO,3237.0
2024,PR,MAUÁ DA SERRA,9628.0
2024,PR,MEDIANEIRA,57120.0
2024,PR,MERCEDES,6136.0
2024,PR,MIRADOR,2258.0
2024,PR,MIRASELVA,2008.0
2024,PR,MISSAL,11301.0
2024,PR,MOREIRA SALES,11137.0
2024,PR,MORRETES,18908.0
2024,PR,MUNHOZ DE MELO,4045.0
2024,PR,NOSSA SENHORA DAS GRAÇAS,3685.0
2024,PR,NOVA ALIANÇA DO IVAÍ,1327.0
2024,PR,NOVA AMÉRICA DA COLINA,3299.0
2024,PR,NOVA AURORA,14219.0
2024,PR,NOVA CANTU,6799.0
2024,PR,NOVA ESPERANÇA,27142.0
2024,PR,NOVA ESPERANÇA DO SUDOESTE,5744.0
2024,PR,NOVA FÁTIMA,7201.0
2024,PR,NOVA LARANJEIRAS,12287.0
2024,PR,NOVA LONDRINA,13085.0
2024,PR,NOVA OLÍMPIA,5960.0
2024,PR,NOVA SANTA BÁRBARA,4280.0
2024,PR,NOVA SANTA ROSA,8535.0
2024,PR,NOVA PRATA DO IGUAÇU,13196.0
2024,PR,NOVA TEBAS,6870.0
2024,PR,NOVO ITACOLOMI,3210.0
2024,PR,ORTIGUEIRA,24627.0
2024,PR,OURIZONA,3206.0
2024,PR,OURO VERDE DO OESTE,7031.0
2024,PR,PAIÇANDU,48207.0
2024,PR,PALMAS,49891.0
2024,PR,PALMEIRA,34806.0
2024,PR,PALMITAL,12967.0
2024,PR,PALOTINA,36623.0
2024,PR,PARAÍSO DO NORTE,13634.0
2024,PR,PARANACITY,9597.0
2024,PR,PARANAGUÁ,149819.0
2024,PR,PARANAPOEMA,2378.0
2024,PR,PARANAVAÍ,95525.0
2024,PR,PATO BRAGADO,5939.0
2024,PR,PATO BRANCO,96602.0
2024,PR,PAULA FREITAS,5778.0
2024,PR,PAULO FRONTIN,6369.0
2024,PR,PEABIRU,13496.0
2024,PR,PEROBAL,7496.0
2024,PR,PÉROLA,12275.0
2024,PR,PÉROLA D'OESTE,6235.0
2024,PR,PIÊN,14179.0
2024,PR,PINHAIS,131199.0
2024,PR,PINHALÃO,6707.0
2024,PR,PINHAL DE SÃO BENTO,2819.0
2024,PR,PINHÃO,30472.0
2024,PR,PIRAÍ DO SUL,24000.0
2024,PR,PIRAQUARA,124934.0
2024,PR,PITANGA,34513.0
2024,PR,PITANGUEIRAS,3121.0
2024,PR,PLANALTINA DO PARANÁ,4123.0
2024,PR,PLANALTO,14663.0
2024,PR,PONTA GROSSA,372562.0
2024,PR,PONTAL DO PARANÁ,32426.0
2024,PR,PORECATU,11438.0
2024,PR,PORTO AMAZONAS,4099.0
2024,PR,PORTO BARREIRO,3078.0
2024,PR,PORTO RICO,3316.0
2024,PR,PORTO VITÓRIA,3549.0
2024,PR,PRADO FERREIRA,3799.0
2024,PR,PRANCHITA,5833.0
2024,PR,PRESIDENTE CASTELO BRANCO,4336.0
2024,PR,PRIMEIRO DE MAIO,10121.0
2024,PR,PRUDENTÓPOLIS,50428.0
2024,PR,QUARTO CENTENÁRIO,4170.0
2024,PR,QUATIGUÁ,8357.0
2024,PR,QUATRO BARRAS,25109.0
2024,PR,QUATRO PONTES,4636.0
2024,PR,QUEDAS DO IGUAÇU,31405.0
2024,PR,QUERÊNCIA DO NORTE,10693.0
2024,PR,QUINTA DO SOL,5060.0
2024,PR,QUITANDINHA,18823.0
2024,PR,RAMILÂNDIA,4293.0
2024,PR,RANCHO ALEGRE,3501.0
2024,PR,RANCHO ALEGRE D'OESTE,2638.0
2024,PR,REALEZA,19903.0
2024,PR,REBOUÇAS,14754.0
2024,PR,RENASCENÇA,6946.0
2024,PR,RESERVA,24851.0
2024,PR,RESERVA DO IGUAÇU,6543.0
2024,PR,RIBEIRÃO CLARO,12770.0
2024,PR,RIBEIRÃO DO PINHAL,13180.0
2024,PR,RIO AZUL,14214.0
2024,PR,RIO BOM,3223.0
2024,PR,RIO BONITO DO IGUAÇU,14234.0
2024,PR,RIO BRANCO DO IVAÍ,3850.0
2024,PR,RIO BRANCO DO SUL,39307.0
2024,PR,RIO NEGRO,31992.0
2024,PR,ROLÂNDIA,74935.0
2024,PR,RONCADOR,11371.0
2024,PR,RONDON,9240.0
2024,PR,ROSÁRIO DO IVAÍ,5491.0
2024,PR,SABÁUDIA,9320.0
2024,PR,SALGADO FILHO,4097.0
2024,PR,SALTO DO ITARARÉ,5267.0
2024,PR,SALTO DO LONTRA,15636.0
2024,PR,SANTA AMÉLIA,3386.0
2024,PR,SANTA CECÍLIA DO PAVÃO,3375.0
2024,PR,SANTA CRUZ DE MONTE CASTELO,8806.0
2024,PR,SANTA FÉ,11669.0
2024,PR,SANTA HELENA,26341.0
2024,PR,SANTA INÊS,1760.0
2024,PR,SANTA ISABEL DO IVAÍ,9059.0
2024,PR,SANTA IZABEL DO OESTE,14385.0
2024,PR,SANTA LÚCIA,3657.0
2024,PR,SANTA MARIA DO OESTE,9985.0
2024,PR,SANTA MARIANA,11034.0
2024,PR,SANTA MÔNICA,3373.0
2024,PR,SANTANA DO ITARARÉ,5628.0
2024,PR,SANTA TEREZA DO OESTE,13749.0
2024,PR,SANTA TEREZINHA DE ITAIPU,25055.0
2024,PR,SANTO ANTÔNIO DA PLATINA,45534.0
2024,PR,SANTO ANTÔNIO DO CAIUÁ,2496.0
2024,PR,SANTO ANTÔNIO DO PARAÍSO,2116.0
2024,PR,SANTO ANTÔNIO DO SUDOESTE,24644.0
2024,PR,SANTO INÁCIO,6397.0
2024,PR,SÃO CARLOS DO IVAÍ,6712.0
2024,PR,SÃO JERÔNIMO DA SERRA,10913.0
2024,PR,SÃO JOÃO,12230.0
2024,PR,SÃO JOÃO DO CAIUÁ,5620.0
2024,PR,SÃO JOÃO DO IVAÍ,10700.0
2024,PR,SÃO JOÃO DO TRIUNFO,13923.0
2024,PR,SÃO JORGE D'OESTE,9550.0
2024,PR,SÃO JORGE DO IVAÍ,5193.0
2024,PR,SÃO JORGE DO PATROCÍNIO,6659.0
2024,PR,SÃO JOSÉ DA BOA VISTA,6060.0
2024,PR,SÃO JOSÉ DAS PALMEIRAS,4030.0
2024,PR,SÃO JOSÉ DOS PINHAIS,345644.0
2024,PR,SÃO MANOEL DO PARANÁ,2173.0
2024,PR,SÃO MATEUS DO SUL,43413.0
2024,PR,SÃO MIGUEL DO IGUAÇU,30198.0
2024,PR,SÃO PEDRO DO IGUAÇU,5769.0
2024,PR,SÃO PEDRO DO IVAÍ,8611.0
2024,PR,SÃO PEDRO DO PARANÁ,2722.0
2024,PR,SÃO SEBASTIÃO DA AMOREIRA,8100.0
2024,PR,SÃO TOMÉ,5290.0
2024,PR,SAPOPEMA,6784.0
2024,PR,SARANDI,125785.0
2024,PR,SAUDADE DO IGUAÇU,6342.0
2024,PR,SENGÉS,17344.0
2024,PR,SERRANÓPOLIS DO IGUAÇU,5138.0
2024,PR,SERTANEJA,5667.0
2024,PR,SERTANÓPOLIS,16183.0
2024,PR,SIQUEIRA CAMPOS,23712.0
2024,PR,SULINA,3495.0
2024,PR,TAMARANA,10645.0
2024,PR,TAMBOARA,4979.0
2024,PR,TAPEJARA,16255.0
2024,PR,TAPIRA,5813.0
2024,PR,TEIXEIRA SOARES,9581.0
2024,PR,TELÊMACO BORBA,77182.0
2024,PR,TERRA BOA,18048.0
2024,PR,TERRA RICA,14989.0
2024,PR,TERRA ROXA,18548.0
2024,PR,TIBAGI,20304.0
2024,PR,TIJUCAS DO SUL,18279.0
2024,PR,TOLEDO,158620.0
2024,PR,TOMAZINA,8495.0
2024,PR,TRÊS BARRAS DO PARANÁ,11197.0
2024,PR,TUNAS DO PARANÁ,6302.0
2024,PR,TUNEIRAS DO OESTE,8095.0
2024,PR,TUPÃSSI,8204.0
2024,PR,TURVO,14443.0
2024,PR,UBIRATÃ,25517.0
2024,PR,UMUARAMA,121972.0
2024,PR,UNIÃO DA VITÓRIA,56397.0
2024,PR,UNIFLOR,2121.0
2024,PR,URAÍ,10407.0
2024,PR,WENCESLAU BRAZ,19430.0
2024,PR,VENTANIA,9779.0
2024,PR,VERA CRUZ DO OESTE,8227.0
2024,PR,VERÊ,8051.0
2024,PR,ALTO PARAÍSO,3077.0
2024,PR,DOUTOR ULYSSES,5773.0
2024,PR,VIRMOND,3842.0
2024,PR,VITORINO,10280.0
2024,PR,XAMBRÊ,5851.0
2024,SC,ABDON BATISTA,2633.0
2024,SC,ABELARDO LUZ,17736.0
2024,SC,AGROLÂNDIA,11491.0
2024,SC,AGRONÔMICA,6394.0
2024,SC,ÁGUA DOCE,6625.0
2024,SC,ÁGUAS DE CHAPECÓ,6128.0
2024,SC,ÁGUAS FRIAS,2963.0
2024,SC,ÁGUAS MORNAS,7082.0
2024,SC,ALFREDO WAGNER,10862.0
2024,SC,ALTO BELA VISTA,1860.0
2024,SC,ANCHIETA,5984.0
2024,SC,ANGELINA,5472.0
2024,SC,ANITA GARIBALDI,8367.0
2024,SC,ANITÁPOLIS,3726.0
2024,SC,ANTÔNIO CARLOS,12118.0
2024,SC,APIÚNA,10020.0
2024,SC,ARABUTÃ,4487.0
2024,SC,ARAQUARI,50178.0
2024,SC,ARARANGUÁ,75597.0
2024,SC,ARMAZÉM,9188.0
2024,SC,ARROIO TRINTA,3628.0
2024,SC,ARVOREDO,2600.0
2024,SC,ASCURRA,8635.0
2024,SC,ATALANTA,3270.0
2024,SC,AURORA,7127.0
2024,SC,BALNEÁRIO ARROIO DO SILVA,17215.0
2024,SC,BALNEÁRIO CAMBORIÚ,148758.0
2024,SC,BALNEÁRIO BARRA DO SUL,16360.0
2024,SC,BALNEÁRIO GAIVOTA,17306.0
2024,SC,BANDEIRANTE,3243.0
2024,SC,BARRA BONITA,1662.0
2024,SC,BARRA VELHA,50730.0
2024,SC,BELA VISTA DO TOLDO,5950.0
2024,SC,BELMONTE,2709.0
2024,SC,BENEDITO NOVO,10738.0
2024,SC,BIGUAÇU,82028.0
2024,SC,BLUMENAU,380597.0
2024,SC,BOCAINA DO SUL,3618.0
2024,SC,BOMBINHAS,27732.0
2024,SC,BOM JARDIM DA SERRA,4028.0
2024,SC,BOM JESUS,2872.0
2024,SC,BOM JESUS DO OESTE,2234.0
2024,SC,BOM RETIRO,8468.0
2024,SC,BOTUVERÁ,5623.0
2024,SC,BRAÇO DO NORTE,35534.0
2024,SC,BRAÇO DO TROMBUDO,4203.0
2024,SC,BRUNÓPOLIS,2466.0
2024,SC,BRUSQUE,151949.0
2024,SC,CAÇADOR,75998.0
2024,SC,CAIBI,6431.0
2024,SC,CALMON,3513.0
2024,SC,CAMBORIÚ,113525.0
2024,SC,CAPÃO ALTO,2647.0
2024,SC,CAMPO ALEGRE,12815.0
2024,SC,CAMPO BELO DO SUL,7342.0
2024,SC,CAMPO ERÊ,9838.0
2024,SC,CAMPOS NOVOS,38656.0
2024,SC,CANELINHA,13413.0
2024,SC,CANOINHAS,56721.0
2024,SC,CAPINZAL,24176.0
2024,SC,CAPIVARI DE BAIXO,24799.0
2024,SC,CATANDUVAS,10938.0
2024,SC,CAXAMBU DO SUL,4732.0
2024,SC,CELSO RAMOS,2860.0
2024,SC,CERRO NEGRO,3326.0
2024,SC,CHAPADÃO DO LAGEADO,3036.0
2024,SC,CHAPECÓ,275959.0
2024,SC,COCAL DO SUL,17912.0
2024,SC,CONCÓRDIA,85982.0
2024,SC,CORDILHEIRA ALTA,5099.0
2024,SC,CORONEL FREITAS,10583.0
2024,SC,CORONEL MARTINS,2028.0
2024,SC,CORUPÁ,15781.0
2024,SC,CORREIA PINTO,16163.0
2024,SC,CRICIÚMA,225281.0
2024,SC,CUNHA PORÃ,11208.0
2024,SC,CUNHATAÍ,2018.0
2024,SC,CURITIBANOS,41512.0
2024,SC,DESCANSO,8660.0
2024,SC,DIONÍSIO CERQUEIRA,15294.0
2024,SC,DONA EMMA,4388.0
2024,SC,DOUTOR PEDRINHO,3719.0
2024,SC,ENTRE RIOS,3525.0
2024,SC,ERMO,2349.0
2024,SC,ERVAL VELHO,5081.0
2024,SC,FAXINAL DOS GUEDES,11486.0
2024,SC,FLOR DO SERTÃO,1850.0
2024,SC,FLORIANÓPOLIS,576361.0
2024,SC,FORMOSA DO SUL,2743.0
2024,SC,FORQUILHINHA,33929.0
2024,SC,FRAIBURGO,34148.0
2024,SC,FREI ROGÉRIO,2442.0
2024,SC,GALVÃO,3200.0
2024,SC,GAROPABA,32962.0
2024,SC,GARUVA,19554.0
2024,SC,GASPAR,76982.0
2024,SC,GOVERNADOR CELSO RAMOS,17920.0
2024,SC,GRÃO-PARÁ,6397.0
2024,SC,GRAVATAL,12989.0
2024,SC,GUABIRUBA,26082.0
2024,SC,GUARACIABA,11040.0
2024,SC,GUARAMIRIM,49941.0
2024,SC,GUARUJÁ DO SUL,4899.0
2024,SC,GUATAMBÚ,9267.0
2024,SC,HERVAL D'OESTE,22173.0
2024,SC,IBIAM,2055.0
2024,SC,IBICARÉ,3304.0
2024,SC,IBIRAMA,20663.0
2024,SC,IÇARA,62455.0
2024,SC,ILHOTA,18197.0
2024,SC,IMARUÍ,12127.0
2024,SC,IMBITUBA,56107.0
2024,SC,IMBUIA,6139.0
2024,SC,INDAIAL,76333.0
2024,SC,IOMERÊ,2953.0
2024,SC,IPIRA,4635.0
2024,SC,IPORÃ DO OESTE,9672.0
2024,SC,IPUAÇU,8046.0
2024,SC,IPUMIRIM,8065.0
2024,SC,IRACEMINHA,4005.0
2024,SC,IRANI,10497.0
2024,SC,IRATI,2100.0
2024,SC,IRINEÓPOLIS,10437.0
2024,SC,ITÁ,7310.0
2024,SC,ITAIÓPOLIS,22741.0
2024,SC,ITAJAÍ,287289.0
2024,SC,ITAPEMA,83330.0
2024,SC,ITAPIRANGA,17149.0
2024,SC,ITAPOÁ,34546.0
2024,SC,ITUPORANGA,28042.0
2024,SC,JABORÁ,4435.0
2024,SC,JACINTO MACHADO,10813.0
2024,SC,JAGUARUNA,21284.0
2024,SC,JARAGUÁ DO SUL,195753.0
2024,SC,JARDINÓPOLIS,1808.0
2024,SC,JOAÇABA,31509.0
2024,SC,JOINVILLE,654888.0
2024,SC,JOSÉ BOITEUX,6307.0
2024,SC,JUPIÁ,2675.0
2024,SC,LACERDÓPOLIS,2296.0
2024,SC,LAGES,171609.0
2024,SC,LAGUNA,43992.0
2024,SC,LAJEADO GRANDE,1771.0
2024,SC,LAURENTINO,8427.0
2024,SC,LAURO MÜLLER,14622.0
2024,SC,LEBON RÉGIS,11605.0
2024,SC,LEOBERTO LEAL,3381.0
2024,SC,LINDÓIA DO SUL,4611.0
2024,SC,LONTRAS,13586.0
2024,SC,LUIZ ALVES,12126.0
2024,SC,LUZERNA,5931.0
2024,SC,MACIEIRA,1800.0
2024,SC,MAFRA,57023.0
2024,SC,MAJOR GERCINO,3258.0
2024,SC,MAJOR VIEIRA,7545.0
2024,SC,MARACAJÁ,8213.0
2024,SC,MARAVILHA,30155.0
2024,SC,MAREMA,2219.0
2024,SC,MASSARANDUBA,17897.0
2024,SC,MATOS COSTA,2795.0
2024,SC,MELEIRO,7127.0
2024,SC,MIRIM DOCE,2554.0
2024,SC,MODELO,4156.0
2024,SC,MONDAÍ,10216.0
2024,SC,MONTE CARLO,9235.0
2024,SC,MONTE CASTELO,7787.0
2024,SC,MORRO DA FUMAÇA,19265.0
2024,SC,MORRO GRANDE,3085.0
2024,SC,NAVEGANTES,93619.0
2024,SC,NOVA ERECHIM,5408.0
2024,SC,NOVA ITABERABA,4648.0
2024,SC,NOVA TRENTO,14252.0
2024,SC,NOVA VENEZA,13968.0
2024,SC,NOVO HORIZONTE,2670.0
2024,SC,ORLEANS,24474.0
2024,SC,OTACÍLIO COSTA,17780.0
2024,SC,OURO,7091.0
2024,SC,OURO VERDE,2203.0
2024,SC,PAIAL,1992.0
2024,SC,PAINEL,2228.0
2024,SC,PALHOÇA,245477.0
2024,SC,PALMA SOLA,7709.0
2024,SC,PALMEIRA,2640.0
2024,SC,PALMITOS,15812.0
2024,SC,PAPANDUVA,19667.0
2024,SC,PARAÍSO,4376.0
2024,SC,PASSO DE TORRES,14284.0
2024,SC,PASSOS MAIA,4032.0
2024,SC,PAULO LOPES,9661.0
2024,SC,PEDRAS GRANDES,4343.0
2024,SC,PENHA,36124.0
2024,SC,PERITIBA,3039.0
2024,SC,PESCARIA BRAVA,10531.0
2024,SC,PETROLÂNDIA,6942.0
2024,SC,BALNEÁRIO PIÇARRAS,29725.0
2024,SC,PINHALZINHO,23379.0
2024,SC,PINHEIRO PRETO,3598.0
2024,SC,PIRATUBA,6053.0
2024,SC,PLANALTO ALEGRE,3053.0
2024,SC,POMERODE,36392.0
2024,SC,PONTE ALTA,4430.0
2024,SC,PONTE ALTA DO NORTE,3249.0
2024,SC,PONTE SERRADA,10764.0
2024,SC,PORTO BELO,30590.0
2024,SC,PORTO UNIÃO,33727.0
2024,SC,POUSO REDONDO,17836.0
2024,SC,PRAIA GRANDE,8602.0
2024,SC,PRESIDENTE CASTELLO BRANCO,1711.0
2024,SC,PRESIDENTE GETÚLIO,21293.0
2024,SC,PRESIDENTE NEREU,2345.0
2024,SC,PRINCESA,3054.0
2024,SC,QUILOMBO,11359.0
2024,SC,RANCHO QUEIMADO,3435.0
2024,SC,RIO DAS ANTAS,6386.0
2024,SC,RIO DO CAMPO,6613.0
2024,SC,RIO DO OESTE,8008.0
2024,SC,RIO DOS CEDROS,11163.0
2024,SC,RIO DO SUL,76390.0
2024,SC,RIO FORTUNA,5006.0
2024,SC,RIO NEGRINHO,40168.0
2024,SC,RIO RUFINO,2432.0
2024,SC,RIQUEZA,4835.0
2024,SC,RODEIO,13321.0
2024,SC,ROMELÂNDIA,4757.0
2024,SC,SALETE,7643.0
2024,SC,SALTINHO,3633.0
2024,SC,SALTO VELOSO,4486.0
2024,SC,SANGÃO,13567.0
2024,SC,SANTA CECÍLIA,15764.0
2024,SC,SANTA HELENA,2473.0
2024,SC,SANTA ROSA DE LIMA,2128.0
2024,SC,SANTA ROSA DO SUL,10288.0
2024,SC,SANTA TEREZINHA,8077.0
2024,SC,SANTA TEREZINHA DO PROGRESSO,2562.0
2024,SC,SANTIAGO DO SUL,1714.0
2024,SC,SANTO AMARO DA IMPERATRIZ,29392.0
2024,SC,SÃO BERNARDINO,2719.0
2024,SC,SÃO BENTO DO SUL,86851.0
2024,SC,SÃO BONIFÁCIO,2986.0
2024,SC,SÃO CARLOS,10460.0
2024,SC,SÃO CRISTÓVÃO DO SUL,6389.0
2024,SC,SÃO DOMINGOS,9356.0
2024,SC,SÃO FRANCISCO DO SUL,55784.0
2024,SC,SÃO JOÃO DO OESTE,6446.0
2024,SC,SÃO JOÃO BATISTA,34733.0
2024,SC,SÃO JOÃO DO ITAPERIÚ,4732.0
2024,SC,SÃO JOÃO DO SUL,9126.0
2024,SC,SÃO JOAQUIM,26852.0
2024,SC,SÃO JOSÉ,289949.0
2024,SC,SÃO JOSÉ DO CEDRO,14491.0
2024,SC,SÃO JOSÉ DO CERRITO,8755.0
2024,SC,SÃO LOURENÇO DO OESTE,25770.0
2024,SC,SÃO LUDGERO,14211.0
2024,SC,SÃO MARTINHO,3501.0
2024,SC,SÃO MIGUEL DA BOA VISTA,1788.0
2024,SC,SÃO MIGUEL DO OESTE,46969.0
2024,SC,SÃO PEDRO DE ALCÂNTARA,6076.0
2024,SC,SAUDADES,10680.0
2024,SC,SCHROEDER,21273.0
2024,SC,SEARA,19241.0
2024,SC,SERRA ALTA,3367.0
2024,SC,SIDERÓPOLIS,14087.0
2024,SC,SOMBRIO,31397.0
2024,SC,SUL BRASIL,2894.0
2024,SC,TAIÓ,18808.0
2024,SC,TANGARÁ,8189.0
2024,SC,TIGRINHOS,2480.0
2024,SC,TIJUCAS,56674.0
2024,SC,TIMBÉ DO SUL,5495.0
2024,SC,TIMBÓ,48903.0
2024,SC,TIMBÓ GRANDE,7503.0
2024,SC,TRÊS BARRAS,20373.0
2024,SC,TREVISO,3895.0
2024,SC,TREZE DE MAIO,7585.0
2024,SC,TREZE TÍLIAS,9308.0
2024,SC,TROMBUDO CENTRAL,7532.0
2024,SC,TUBARÃO,115495.0
2024,SC,TUNÁPOLIS,5054.0
2024,SC,TURVO,13492.0
2024,SC,UNIÃO DO OESTE,2801.0
2024,SC,URUBICI,11048.0
2024,SC,URUPEMA,2735.0
2024,SC,URUSSANGA,21395.0
2024,SC,VARGEÃO,3716.0
2024,SC,VARGEM,2632.0
2024,SC,VARGEM BONITA,4615.0
2024,SC,VIDAL RAMOS,6275.0
2024,SC,VIDEIRA,58299.0
2024,SC,VITOR MEIRELES,5492.0
2024,SC,WITMARSUM,4451.0
2024,SC,XANXERÊ,54194.0
2024,SC,XAVANTINA,3627.0
2024,SC,XAXIM,33902.0
2024,SC,ZORTÉA,4170.0
2024,SC,BALNEÁRIO RINCÃO,17226.0
2024,RS,ACEGUÁ,4253.0
2024,RS,ÁGUA SANTA,4000.0
2024,RS,AGUDO,16346.0
2024,RS,AJURICABA,6848.0
2024,RS,ALECRIM,6228.0
2024,RS,ALEGRETE,74329.0
2024,RS,ALEGRIA,3711.0
2024,RS,ALMIRANTE TAMANDARÉ DO SUL,2008.0
2024,RS,ALPESTRE,7243.0
2024,RS,ALTO ALEGRE,1837.0
2024,RS,ALTO FELIZ,3143.0
2024,RS,ALVORADA,194116.0
2024,RS,AMARAL FERRADOR,5394.0
2024,RS,AMETISTA DO SUL,7822.0
2024,RS,ANDRÉ DA ROCHA,1157.0
2024,RS,ANTA GORDA,6080.0
2024,RS,ANTÔNIO PRADO,13328.0
2024,RS,ARAMBARÉ,4211.0
2024,RS,ARARICÁ,8794.0
2024,RS,ARATIBA,6618.0
2024,RS,ARROIO DO MEIO,22490.0
2024,RS,ARROIO DO SAL,11384.0
2024,RS,ARROIO DO PADRE,2651.0
2024,RS,ARROIO DOS RATOS,14923.0
2024,RS,ARROIO DO TIGRE,12296.0
2024,RS,ARROIO GRANDE,17887.0
2024,RS,ARVOREZINHA,10545.0
2024,RS,AUGUSTO PESTANA,7302.0
2024,RS,ÁUREA,3460.0
2024,RS,BAGÉ,121900.0
2024,RS,BALNEÁRIO PINHAL,15371.0
2024,RS,BARÃO,6489.0
2024,RS,BARÃO DE COTEGIPE,7313.0
2024,RS,BARÃO DO TRIUNFO,5983.0
2024,RS,BARRACÃO,4920.0
2024,RS,BARRA DO GUARITA,3230.0
2024,RS,BARRA DO QUARAÍ,4337.0
2024,RS,BARRA DO RIBEIRO,12475.0
2024,RS,BARRA DO RIO AZUL,1724.0
2024,RS,BARRA FUNDA,2555.0
2024,RS,BARROS CASSAL,9442.0
2024,RS,BENJAMIN CONSTANT DO SUL,2120.0
2024,RS,BENTO GONÇALVES,127775.0
2024,RS,BOA VISTA DAS MISSÕES,1969.0
2024,RS,BOA VISTA DO BURICÁ,7125.0
2024,RS,BOA VISTA DO CADEADO,2271.0
2024,RS,BOA VISTA DO INCRA,2315.0
2024,RS,BOA VISTA DO SUL,2815.0
2024,RS,BOM JESUS,11431.0
2024,RS,BOM PRINCÍPIO,13650.0
2024,RS,BOM PROGRESSO,2134.0
2024,RS,BOM RETIRO DO SUL,12578.0
2024,RS,BOQUEIRÃO DO LEÃO,6215.0
2024,RS,BOSSOROCA,5988.0
2024,RS,BOZANO,2195.0
2024,RS,BRAGA,3326.0
2024,RS,BROCHIER,5079.0
2024,RS,BUTIÁ,19433.0
2024,RS,CAÇAPAVA DO SUL,33508.0
2024,RS,CACEQUI,11324.0
2024,RS,CACHOEIRA DO SUL,82250.0
2024,RS,CACHOEIRINHA,141303.0
2024,RS,CACIQUE DOBLE,4694.0
2024,RS,CAIBATÉ,4797.0
2024,RS,CAIÇARA,4933.0
2024,RS,CAMAQUÃ,63959.0
2024,RS,CAMARGO,3056.0
2024,RS,CAMBARÁ DO SUL,6492.0
2024,RS,CAMPESTRE DA SERRA,3311.0
2024,RS,CAMPINA DAS MISSÕES,6001.0
2024,RS,CAMPINAS DO SUL,5390.0
2024,RS,CAMPO BOM,64704.0
2024,RS,CAMPO NOVO,5068.0
2024,RS,CAMPOS BORGES,3693.0
2024,RS,CANDELÁRIA,29783.0
2024,RS,CÂNDIDO GODÓI,6421.0
2024,RS,CANDIOTA,10992.0
2024,RS,CANELA,50613.0
2024,RS,CANGUÇU,50998.0
2024,RS,CANOAS,359554.0
2024,RS,CANUDOS DO VALE,1687.0
2024,RS,CAPÃO BONITO DO SUL,1769.0
2024,RS,CAPÃO DA CANOA,66012.0
2024,RS,CAPÃO DO CIPÓ,3186.0
2024,RS,CAPÃO DO LEÃO,27389.0
2024,RS,CAPIVARI DO SUL,4079.0
2024,RS,CAPELA DE SANTANA,11416.0
2024,RS,CAPITÃO,2991.0
2024,RS,CARAZINHO,63638.0
2024,RS,CARAÁ,7553.0
2024,RS,CARLOS BARBOSA,31528.0
2024,RS,CARLOS GOMES,1387.0
2024,RS,CASCA,9689.0
2024,RS,CASEIROS,3064.0
2024,RS,CATUÍPE,8840.0
2024,RS,CAXIAS DO SUL,479256.0
2024,RS,CENTENÁRIO,2779.0
2024,RS,CERRITO,5915.0
2024,RS,CERRO BRANCO,3865.0
